,id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_time
8282,YZO402Ei,0.0,120.0,outoftime,black,10+0,dimitris22,1812.0,loukas435,1834.0,d4 f5 Nf3 g6 Bf4 d6 e3 Nf6 c4 Bg7 Nc3 Nfd7 Be2 O-O O-O e5 Bg5 Qe8 dxe5 Nxe5 Bf4 Nbc6 a3 Be6 Nd5 Qf7 Qb3 Na5 Qb4 Bxd5 cxd5 Qxd5 Rfd1 Qc5 Qxc5 Nxf3+ Bxf3 dxc5 Bxc7 Nc6 Rab1 Rac8 Bd6 Rfd8 Bxc5 Rxd1+ Rxd1 Bxb2 Bxc6 Rxc6 Bxa7 Bxa3 Bd4 b5 g3 b4 Rb1 Rc1+ Rxc1 Bxc1 Kf1 b3 Ke2 b2 Bxb2 Bxb2 Kf3 Kf7 Kf4 Kf6 h4 Bc3 g4 Be1 g5+ Ke6 Kf3 Ke5 Ke2 Bb4 f3 Bc5 Kd3 Bf8 e4 fxe4+ fxe4 Bc5 Kc4 Bf2 Kd3 Bxh4 Ke3 Bxg5+ Kf3 h5 Kg3 Kxe4 Kh3 Kf3 Kh2 Bf4+ Kh3 Bg5 Kh2 Bf6 Kh3 g5 Kh2 g4 Kh1 Be5 Kg1 h4 Kh1 h3 Kg1 g3 Kh1 g2+,A80,Dutch Defense,2.0,181.67783333333333
8283,JmAX9rAE,1.0,26.0,resign,black,10+0,custommods,1623.0,pat222,1594.0,e4 e5 Nf3 d6 Bc4 Nc6 Nc3 Bg4 h3 Bxf3 Qxf3 Nf6 d3 Be7 Bg5 h6 Bxf6 Bxf6 Nd5 Nd4 Qh5 Nxc2+ Kf1 Nxa1 Nb6 g6,C41,Philidor Defense #3,5.0,26.626166666666666
8284,1ShZ7t8X,1.0,52.0,resign,black,10+5,zaeemalam,1500.0,borbor37,1895.0,e4 e6 Nf3 d5 exd5 exd5 d4 c5 Bb5+ Bd7 Bxd7+ Nxd7 c3 h6 Bf4 Ngf6 O-O Be7 Re1 O-O Nbd2 c4 Qe2 Re8 Qd1 Qb6 b3 cxb3 axb3 Bd6 Bxd6 Qxd6 Qc2 Rac8 h3 Qc7 Rxe8+ Nxe8 c4 dxc4 Qxc4 Qxc4 Nxc4 a6 d5 Nc5 Rb1 Nf6 b4 Nce4 Rd1 Rxc4,C00,French Defense: Knight Variation,3.0,124.59316666666666
8285,GTQC22zO,1.0,57.0,mate,white,15+15,flashundtibbers,1440.0,giati,1347.0,e4 b6 Nf3 Bb7 Nc3 Nf6 d3 e6 Bg5 Be7 Be2 O-O a3 d5 exd5 Nxd5 Bxe7 Nxe7 d4 Nf5 Bd3 Re8 Bxf5 exf5+ Ne5 Bxg2 Rg1 Bh3 Qd3 f6 Qc4+ Kh8 O-O-O fxe5 dxe5 Qe7 Nd5 Qf7 e6 Qxe6 Rge1 Qh6+ Kb1 Rxe1 Rxe1 Nd7 Qxc7 Nf6 Nxf6 Qxf6 Qxa7 Bg2 Qxa8+ Bxa8 Re8+ Qf8 Rxf8#,B00,Owen Defense,2.0,133.7825
8286,BBN3eAFK,1.0,47.0,resign,white,30+5,trx,1125.0,marcosvinicius,1643.0,d4 Nf6 Nc3 e6 e4 d5 e5 Nfd7 Be3 b6 Bb5 a6 Ba4 Be7 Qf3 b5 Bb3 c5 dxc5 Nxc5 Bxc5 Bxc5 O-O-O O-O Nxd5 exd5 Bxd5 Qg5+ Rd2 Bg4 Qc3 Bxf2 Bxa8 Be1 h4 Bxd2+ Qxd2 Qxe5 Nf3 Bxf3 gxf3 Nd7 Re1 Qf6 Qxd7 Qf4+ Kb1,C11,French Defense: Classical Variation |  Steinitz Variation,7.0,88.038
8287,lWbTn6kO,1.0,99.0,resign,white,10+0,poole,1647.0,gambitsforlife,1664.0,e4 e5 f4 d5 exd5 e4 Nc3 Nf6 Bc4 Bg4 Nge2 Bc5 h3 Bd7 d4 exd3 Qxd3 Nh5 Ne4 Bb6 Be3 O-O O-O-O Bxe3+ Qxe3 Re8 d6 cxd6 Bxf7+ Kh8 Bxh5 Re7 Qd3 Bf5 N2g3 Rxe4 Nxe4 d5 Qxd5 Qxd5 Rxd5 g6 Rd8+ Kg7 Bxg6 hxg6 Ng5 Kf6 Re1 Bd7 Rf8+ Kg7 Rf7+ Kg8 Ree7 a5 Rg7+ Kf8 Ref7+ Ke8 Rh7 Kd8 Rh8+ Kc7 Ne6+ Kd6 Nd4 Kc7 Nb5+ Kb6 Nc3 Kc7 Rh6 Ra6 Nd5+ Kd6 c4 Be6 Rxg6 Rc6 Ne7 Rxc4+ Kb1 Re4 f5 Re1+ Kc2 Nc6 Rxe6+ Rxe6 fxe6 Kxe6 Nxc6 Kxf7 Nd4 Ke7 b4 Kf6 bxa5,C31,King's Gambit |  Falkbeer Countergambit |  Staunton Line,6.0,184.168
8288,6qAcWuDW,1.0,39.0,resign,white,10+0,dazkins,1469.0,safsaf123,1469.0,e4 c5 Nf3 Nc6 Nc3 e5 Bb5 Nf6 Bxc6 dxc6 Nxe5 Qe7 f4 g6 d3 Nh5 Be3 Qh4+ g3 Nxg3 Bf2 Qxf4 Bxg3 Qe3+ Qe2 Qd4 O-O-O h5 Rhf1 Be6 Nf3 Qb4 Ng5 Bxa2 Nxa2 Qa5 Kb1 Qc7 Bxc7,B30,Sicilian Defense: Old Sicilian,4.0,87.40916666666666
8289,a5Lc7jtL,0.0,31.0,resign,black,15+8,nigelnaomi,1787.0,mhmtdrr,2188.0,d4 Nf6 Nc3 d5 Bf4 Bf5 Nf3 e6 g3 Nbd7 Bg2 Bd6 Bxd6 cxd6 O-O h6 e3 Qb6 Nh4 Bh7 f4 g5 Nf3 Qxb2 Qb1 Qxc3 Qxb7 Rb8 Qxb8+ Nxb8 Rab1,D01,Queen's Pawn Game: Chigorin Variation,4.0,69.30533333333334
8290,JAaDQSva,1.0,96.0,mate,black,10+0,eliw,1805.0,apalin,1890.0,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O e3 d5 a3 Be7 cxd5 Nxd5 Nxd5 exd5 Nf3 Bg4 Bd3 Nd7 h3 Bh5 g4 Bg6 Qc2 c6 h4 Bxd3 Qxd3 Nf6 g5 Ne4 O-O-O Nxf2 Qc2 Nxd1 Kxd1 Bd6 h5 Qe7 h6 g6 Ne5 Bxe5 dxe5 Qxg5 e4 Qxe5 exd5 Qxd5 Re1 Rad8 Qc3 Qd4 Qxd4 Rxd4 Kc2 Rfd8 Bc3 R4d6 Re7 R6d7 Re2 f5 Bf6 Kf7 Bxd8 Rxd8 Kc3 g5 Kc4 Rd7 Re5 Kf6 Re8 Kg6 Re6+ Kh5 Rf6 f4 b4 Kg4 Rf8 f3 Rg8 f2 Rg7 f1=Q+ Kb3 Qb1+ Ka4 Qc2+ Ka5 b6+ Ka6 Qa4#,E20,Nimzo-Indian Defense,6.0,101.38666666666667
8291,75rU3VvQ,0.0,41.0,resign,black,10+0,derspiegel,1772.0,potyi003,1919.0,e4 e5 Nf3 d6 Bc4 Be7 O-O Nf6 Nc3 O-O h3 Nbd7 a3 c6 d4 Qc7 dxe5 dxe5 Ba2 Nc5 Qe2 Be6 Bxe6 Nxe6 b4 Nd4 Nxd4 exd4 Na2 a5 Bb2 Rfd8 Qc4 b5 Qd3 Nh5 Qf3 Nf4 Rad1 Bf6 Qg3,C41,Philidor Defense #4,6.0,158.075
8292,e8VlNjA5,0.0,46.0,resign,white,10+0,abbedreza,1637.0,mrunank,1609.0,e4 c5 c3 e5 f4 exf4 Nf3 Nf6 d3 Nc6 Bxf4 b6 e5 Nd5 Bg3 Bb7 d4 Ne3 Qe2 cxd4 cxd4 Nxf1 Qxf1 Nb4 Qc4 Rc8 Qb3 Nc2+ Kf2 Nxa1 Qd3 Rc2+ Ke3 Bxf3 gxf3 Qc7 Nc3 Rxb2 Nd5 Nc2+ Kf4 g5+ Kg4 h5+ Kf5 Qc3,B22,Sicilian Defense: Alapin Variation,3.0,137.91316666666665
8293,XedVZ3HB,1.0,26.0,resign,black,10+0,filmokholik,1101.0,iamaliveandbored,1148.0,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 b6 e5 Bc5 Qe4 d5 Qf3 Nxe5 Qh5 Bd6 Bb5+ c6 Bxc6+ Nxc6 Qe2+ Be6 h4 Nd4 Qe3 Nxc2+,C22,Center Game: Paulsen Attack Variation,7.0,29.399166666666666
8294,BoaQwwkj,1.0,87.0,resign,white,15+0,nalimfaaz33,1716.0,die_uhr,1835.0,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nd2 e5 Ngf3 Bc5 Be2 O-O O-O d6 c4 Bg4 a3 Bxf3 Bxf3 Nd4 b4 Nxf3+ Qxf3 Bd4 Rb1 b6 Bb2 Bxb2 Rxb2 a5 Re1 axb4 axb4 Ra4 Qb3 Qa8 Rbb1 Ra3 Qb2 Ra2 Qc3 Ra3 Qb2 Qa4 Ra1 Ra8 Rxa3 Qxa3 Qxa3 Rxa3 f3 Ra2 Rd1 Kf8 Nb3 Ke7 c5 bxc5 bxc5 dxc5 Nxc5 h6 h3 g5 Kh2 h5 Nd3 Ke6 Rb1 Ra6 Nc5+ Kd6 Nxa6 h4 Rb6+ Ke7 Nb4 Nh5 Nd5+ Kf8 Nf6 Nf4 Nh7+ Kg7 Nxg5,B21,Sicilian Defense: Smith-Morra Gambit #2,3.0,124.56883333333333
8295,wKYz6c3M,1.0,72.0,resign,black,11+11,haychesss,1587.0,eder98765,1403.0,e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 d3 Bg4 Qg3 Nc6 Bg5 Bh5 Qh4 Be7 Nc3 Nd4 Rc1 a6 Nce2 Nxe2 Nxe2 b5 Bb3 c6 Ng3 a5 Nxh5 Nxh5 Bxe7 Qxe7 Qxe7+ Kxe7 O-O a4 g4 Nf4 Bxf7 Ne2+ Kg2 Nxc1 f4 Kxf7 fxe5+ Ke6 Rxc1 Kxe5 Rf1 Rhf8 Rd1 Rf7 d4+ Kxe4 c3 Raf8 Re1+ Kd3 Rd1+ Kc2 Re1 Kxb2 Re2+ Kxc3 Re3+ Kxd4 Re6 Rf2+ Kh3 Rxa2 Rxd6+ Kc5,C20,King's Pawn Game: Wayward Queen Attack,3.0,150.8365
8296,YI6JiLsE,0.0,4.0,resign,white,15+10,shadytoffeebackup,1715.0,grsa,1263.0,e4 c5 Nf3 e5,B27,Sicilian Defense: Jalalabad Variation,4.0,7.443
8297,nYOvevdh,1.0,9.0,outoftime,white,10+0,jamboger,1243.0,yamaguchipolgar,1142.0,c4 e5 d4 exd4 Qxd4 Nf6 Bg5 Be7 e4,A20,English Opening: King's English Variation,2.0,8.386666666666667
8298,XZrxSfCn,1.0,61.0,resign,white,10+0,revhas,2102.0,unkreativ3,2255.0,c4 c5 Nf3 g6 d4 Bg7 Nc3 cxd4 Nxd4 Nf6 g3 O-O Bg2 Nc6 O-O Nxd4 Qxd4 d6 Qd3 Bf5 e4 Be6 b3 Nd7 Bb2 Qa5 Rfc1 Qh5 Qd2 Ne5 Nd5 Bxd5 cxd5 Rfc8 h3 Nf3+ Bxf3 Qxf3 Bxg7 Kxg7 Qd4+ Qf6 Qxf6+ Kxf6 f4 e6 dxe6 fxe6 Kf2 h5 Ke3 b6 g4 Rc5 b4 Rb5 g5+ Ke7 Rab1 Kd7 a4,A30,English Opening: Symmetrical Variation,2.0,77.2215
8299,tEnKiqrf,0.0,20.0,mate,black,15+0,davidc87,1260.0,krish1991,1222.0,e4 e5 a3 a6 Nf3 d6 Bc4 h6 h3 c5 Bd5 Qf6 Nc3 Qg6 O-O Be7 d3 Bxh3 Re1 Qxg2#,C20,King's Pawn Game: Mengarini's Opening,3.0,32.92666666666667
8300,O7aY10fj,1.0,51.0,mate,white,8+0,xajik,2061.0,hongoroo,2007.0,e4 c5 Nf3 Nc6 Bb5 Qc7 O-O e6 Re1 Nf6 Nc3 Be7 e5 Ng4 Bxc6 bxc6 h3 Nh6 g4 Ng8 d4 a5 dxc5 Bxc5 Ne4 Be7 Nd6+ Bxd6 exd6 Qb7 g5 h6 g6 f5 c4 Nf6 c5 O-O b3 Ne4 Rxe4 fxe4 Ne5 Rf5 Bb2 Qb5 Qd4 a4 Ng4 axb3 Qxg7#,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5.0,76.06266666666667
8301,7LLHLS9P,1.0,39.0,mate,white,10+0,partisiano,2257.0,ramin741,,e4 d6 d4 g6 h4 Bg7 h5 Nc6 Be3 e5 d5 Nce7 Nc3 f5 Bb5+ c6 h6 Bf6 Bc4 f4 Bd2 Bg5 g3 Bxh6 Qf3 Bg7 O-O-O fxg3 fxg3 cxd5 exd5 Nf6 Rf1 Bf5 Bb5+ Bd7 Ne4 Rf8 Nxd6#,B07,Pirc Defense #5,3.0,103.1685
8302,982zjIYZ,1.0,55.0,mate,white,15+5,hamzasadji,1340.0,stellanova,1190.0,e4 e5 Nf3 Nf6 d3 Nc6 h3 d5 Bg5 h6 Bxf6 Qxf6 exd5 Nb4 c4 Na6 Nc3 Bb4 Qa4+ Bd7 Qb3 c6 O-O-O O-O d4 Qf4+ Kb1 Bf5+ Bd3 Rfd8 Nxe5 Qxd4 Bxf5 Qxe5 g4 cxd5 Nxd5 b5 Nxb4 g6 Nc6 Rdc8 Nxe5 gxf5 Nxf7 Kxf7 cxb5+ Ke7 bxa6 f4 Qb4+ Ke6 Qxf4 Ke7 Rhe1#,C42,Petrov's Defense,4.0,145.46
8303,zgUJS8bF,1.0,41.0,resign,white,10+0,yo10,1826.0,derspiegel,1743.0,Nc3 d5 d4 Bf5 Nf3 h6 Bf4 Nd7 Nb5 Rc8 Nxa7 c6 Nxc8 Qxc8 e3 Ngf6 Bd3 Be4 Bxe4 Nxe4 Nd2 Ndf6 f3 g5 fxe4 gxf4 exf4 Nxe4 Nxe4 dxe4 Qe2 f5 O-O-O e6 Qh5+ Kd8 g4 fxg4 Qxg4 h5 Qg6,D00,Queen's Pawn Game: Veresov Attack |  Alburt Defense,4.0,68.40716666666667
8304,lLXM414V,1.0,89.0,resign,white,10+0,ashraf-libyaa,1323.0,dinobzik,1310.0,e4 d5 exd5 Qxd5 Nc3 Qa5 h3 Bf5 Qf3 c6 b3 e6 a3 Bxc2 b4 Qf5 Qxf5 Bxf5 Nf3 Nf6 Be2 Bd6 O-O Nbd7 b5 O-O bxc6 bxc6 Ba6 Nc5 Bc4 Bd3 Bxd3 Nxd3 Nd4 c5 Ndb5 Rfd8 Nxd6 Nxc1 Nxf7 Kxf7 Raxc1 Rxd2 Nb5 Rad8 Rxc5 Rd1 Rc7+ Kg6 Rxd1 Rxd1+ Kh2 a6 Nc3 Rc1 f3 Nd5 Nxd5 Ra1 Nf4+ Kg5 Nxe6+ Kf5 Nxg7+ Ke5 Rc3 Kd4 Rb3 Kc4 Rb4+ Kc3 Ra4 Kb3 Rxa6 Rxa3 Rxa3+ Kxa3 Nf5 h6 g4 Kb3 Nxh6 Kc3 g5 Kd3 g6 Kd4 Kg3,B01,Scandinavian Defense: Main Line,6.0,152.69666666666666
8305,BDfYGZ0n,1.0,101.0,resign,white,10+10,capitainemeuh,1819.0,aka121,1842.0,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Qe2+ Be7 Bg5 O-O O-O-O Nc6 f3 Bf5 g4 Bg6 Re1 Re8 Bxf6 Bxf6 Qxe8+ Qxe8 Rxe8+ Rxe8 Bb5 Bg5+ Kd1 a6 Bxc6 bxc6 Nge2 Re3 f4 Bxf4 Nxf4 Be4 Re1 Rxe1+ Kxe1 Bxc2 Kd2 g5 Kxc2 gxf4 Ne2 f3 Ng3 Kg7 Kd3 Kf6 h4 Kg6 Ke3 f2 Kxf2 a5 Ke3 Kg7 Kf4 Kf6 Ke3 Kg6 Kd3 Kf6 Kc3 Ke6 Kb3 Kd6 Ka4 c5 Nf5+ Kc6 Kxa5 cxd4 Nxd4+ Kc5 Nf5 f6 b4+ Kc6 Nd4+ Kd6 b5 Kc5 Nf5 d4 Nxd4 Kxd4 b6 cxb6+ Kxb6 Ke4 a4 Kf4 a5 Kxg4 a6 f5 a7,C01,French Defense: Exchange Variation,5.0,174.128
8306,xsWvj7A6,1.0,91.0,resign,white,30+30,robinbuk,2100.0,marstem,1840.0,e4 g6 d4 Bg7 c4 d6 Nc3 Nf6 Nf3 O-O Be2 c5 d5 Bg4 O-O a6 a4 Nbd7 Be3 Nb6 a5 Bxf3 gxf3 Nc8 Qd2 Re8 Rfb1 Rb8 b4 cxb4 Rxb4 Qc7 Ra3 Nd7 f4 Nc5 Bf3 e5 f5 gxf5 exf5 f6 Ne4 Nxe4 Bxe4 Kh8 Qe2 Rg8 Kh1 Bf8 Rb1 Ne7 f3 Qd7 Qc2 Nc8 Raa1 Qf7 Rg1 Ne7 Rxg8+ Nxg8 Rg1 Rc8 Qe2 Bh6 Rxg8+ Qxg8 Bxh6 Rc5 Bd2 Qc8 Bd3 Rc7 Bb4 Qd8 Qe3 Rg7 c5 dxc5 Qxc5 Rc7 Qf8+ Qxf8 Bxf8 Kg8 Bb4 Kf7 d6 Rd7 Bc4+,E91,King's Indian Defense: Orthodox Variation,11.0,978.1853333333333
8307,yiMtN1QL,1.0,35.0,resign,white,15+15,saim,1699.0,rafnsvart,1671.0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 e3 Ne4 Qc2 c5 cxd5 exd5 a3 Bxc3+ bxc3 Qa5 Bd3 Nxc3 Bd2 cxd4 Nxd4 O-O Bxc3 Qd8 Bxh7+ Kh8 O-O g6 Ne6+ Kxh7 Nxd8 Rxd8 Rfd1,E20,Nimzo-Indian Defense: Ragozin Variation,8.0,138.799
8308,CNJt3rqI,1.0,21.0,resign,white,10+0,revhas,2159.0,greeceacho,1749.0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4 h3 Bh5 g4 Bg6 Nxe5 Bxe4 Re1 Qh4 Rxe4 f5 Ng6+,C69,Ruy Lopez: Exchange Variation |  Normal Variation,9.0,16.914166666666667
8309,j10I9Oe6,1.0,126.0,resign,black,10+8,aliulusoy,1696.0,cro_chess_fan,1967.0,Nf3 c5 c3 g6 d4 cxd4 cxd4 Bg7 Bf4 d6 Bg3 Nf6 h3 Nc6 e3 Kf8 a3 Qa5+ Nbd2 Be6 Rc1 Bh6 Be2 Kg7 O-O Rhf8 Nc4 Bxc4 Rxc4 Qd5 Qb3 Na5 Qb4 Nxc4 Bxc4 Qc6 Rc1 d5 Ne5 Qc8 Qxe7 dxc4 Rxc4 Qe6 Qxb7 Rfc8 b3 Ne4 Bh2 Nd6 Qa6 Nxc4 Qxe6 fxe6 bxc4 Kf8 c5 Bg7 c6 Bxe5 Bxe5 Rxc6 Kh2 Ra6 Kg3 Rxa3 Bd6+ Kf7 Bxa3 a5 Kf4 a4 Ke5 Rb8 g4 Rb3 Bc5 a3 Bxa3 Rxa3 h4 Ra2 f4 Re2 e4 Rh2 h5 gxh5 gxh5 Rxh5+ Kd6 Ra5 f5 exf5 exf5 h5 d5 Kf6 Kc6 h4 d6 Ra6+ Kc7 Kxf5 d7 Ra7+ Kc8 h3 d8=Q Ra8+ Kc7 Rxd8 Kxd8 h2 Ke7 h1=Q Kd6 Qe4 Kd7 Qd5+ Kc7 Ke6 Kb6 Kd7 Ka6 Kc7,A04,Zukertort Opening: Sicilian Invitation,2.0,202.21166666666667
8310,MARwKaBa,1.0,55.0,outoftime,white,10+0,pavelhartzea,1465.0,philipp_0x,1270.0,e4 e5 d4 exd4 c3 dxc3 Nxc3 Bb4 Bd2 Qe7 f3 Nc6 a3 Bxc3 Bxc3 Qc5 Bxg7 Qe3+ Be2 Nd4 Bxd4 Qg5 Nh3 Qxg2 Nf2 f6 Qc2 c6 O-O-O Ne7 Rdg1 Qxg1+ Rxg1 Rg8 Rxg8+ Nxg8 Qc4 Kf8 Ng4 f5 Nf6 Nxf6 Bxf6 b5 Qc5+ Kg8 Qxf5 d5 exd5 Bxf5 dxc6 Re8 Bxb5 Re1+ Kd2,C21,Danish Gambit,5.0,145.46
8311,jwUp1Gsj,1.0,60.0,resign,black,10+0,element4life,1189.0,ttfer_1521,1471.0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Qh4 Qe2 d5 g3 Qd8 exd5+ Ne7 Nc3 c6 dxc6 Qxd4 Be3 Qb4 Bg2 Qxb2 Rd1 Qxc3+ Bd2 Qxc2 Rc1 Qxa2 cxb7 Bxb7 Bxb7 Qe6 Bxa8 Qxe2+ Kxe2 Nf5 Rb1 Nd7 Rhc1 Nd4+ Kd3 Nf3 Bg5 f6 Bf4 g5 Bc7 Nfe5+ Ke2 Ba3 Rc3 Bb4 Rxb4 Ke7 Bb8 Nxb8 Rc7+ Kd6 Rxa7 Nbc6,C41,Philidor Defense: Exchange Variation #2,7.0,109.944
8312,y69OqISs,1.0,38.0,resign,black,10+0,robixy,2020.0,efc1985,1846.0,e4 e5 d4 exd4 c3 d5 Qxd4 Nf6 Bg5 Be7 e5 Nc6 Qf4 Ne4 Bxe7 Qxe7 Nf3 O-O Bd3 Nc5 Bxh7+ Kxh7 Ng5+ Kg6 h4 Qxe5+ Qxe5 Nxe5 O-O f6 Nh3 Nf3+ Kh1 Bxh3 gxh3 Nxh4 Nd2 Ne4,C21,Danish Gambit Declined |  Sorensen Defense,6.0,68.42633333333333
8313,faRDmm0d,1.0,28.0,outoftime,black,30+0,vovkakuz,1496.0,sasan555,1646.0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6 Bc4 Nf6 Nc3 a6 Bf4 Be7 O-O O-O Nd5 Nxd5 Bxd5 Bf6 e5 dxe5 Bxe5 Bxe5 Qxe5 c6,C45,Scotch Game,7.0,406.4121666666667
8314,fRhz7jeJ,0.0,98.0,resign,white,10+5,darkhorse_98,1500.0,lodzianin,2008.0,e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 d5 Nce7 Bxd7+ Qxd7 c4 O-O-O Nc3 c6 Be3 c5 a3 f5 Ng5 Nh6 Ne6 Re8 Bxh6 gxh6 Qh5 Rg8 g3 f4 b4 Ng6 bxc5 Rxe6 dxe6 Qxe6 cxd6 Bxd6 Nd5 fxg3 hxg3 Bf8 Qf5 Qxf5 exf5 Nh8 O-O Nf7 Kg2 Nd6 f6 Nxc4 Rac1 b5 Ne3 Bxa3 Rc2 Kd7 Nxc4 bxc4 Rxc4 Rf8 Rd1+ Ke6 Rc6+ Kf5 Rd7 Rxf6 Rxf6+ Kxf6 Rxa7 Be7 Kf3 h5 Ke4 h6 Ra6+ Kg7 Kxe5 h4 Ra7 hxg3 Rxe7+ Kf8 Re6 gxf2 Rf6+ Kg7 Rxf2 Kg6 Kf4 h5 Kg3 Kg5 Ra2 Kh6 Kh4 Kg6,C62,Ruy Lopez: Steinitz Defense,6.0,239.2725
8315,alzVx4wz,0.0,15.0,mate,white,15+0,ashok-arora,1226.0,ammar-91,1084.0,c4 Nf6 Nc3 Nc6 Nf3 b6 Nb5 Bb7 d4 d6 d5 Nb4 Qa4 a5 Nxc7#,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,3.0,23.258
8316,6khuM0bv,0.0,66.0,mate,black,10+0,flafel26,1589.0,alefdz,1348.0,d4 d5 c4 Nc6 cxd5 Qxd5 Nc3 Qa5 Bd2 e6 Nf3 Bb4 a3 Bxc3 Bxc3 Qh5 e4 Nf6 e5 Ne4 Be2 O-O O-O Qg4 Nd2 Qg6 Nxe4 Qxe4 Bd3 Qd5 Qh5 h6 Bd2 b5 f4 Bb7 Rf3 Nxd4 Rg3 Nf5 Bxf5 exf5 Rd1 Qd4+ Be3 Qxb2 Qxh6 g6 e6 Rad8 exf7+ Kxf7 Qxg6+ Ke7 Rxd8 Qb1+ Kf2 Rxd8 Bc5+ Kd7 Qg7+ Kc8 Bxa7 Qa2+ Kg1 Rd1#,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6.0,75.0315
8317,sDD4Demq,1.0,44.0,outoftime,black,10+0,samerlini,1538.0,nimanimanima,1472.0,d4 e6 c4 g6 b3 Bg7 Bb2 Nc6 g3 d5 c5 Nge7 Nf3 O-O Bg2 Nf5 a3 b6 cxb6 axb6 Ne5 Qd6 Nxc6 Qxc6 O-O Bb7 Re1 Qd7 e3 Qe7 b4 Qg5 b5 Rfd8 a4 c5 bxc6 Bxc6 Bc1 Qe7 Ba3 Qg5 Bb2 Ra5,A40,Horwitz Defense,2.0,62.87616666666667
8318,qNIGS4TY,0.0,61.0,mate,white,15+10,sorin_256,2193.0,mathmagician,1500.0,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 Ne2 Qb6 Nf3 cxd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 O-O O-O f6 Nf4 fxe5 Nxe6 Re8 Nfg5 e4 Qf4 Re7 Qd6 exd3 Qxd5 Qxb2 Nd8+ Kf8 Nxh7+ Ke8 Qg8+ Nf8 Qxf8+ Kd7 Nxc6 bxc6 Rae1 Rxe1 Rxe1 Ba6 Qxa8 d2 Qxa7+ Kd6 Qc5+ Kc7 Re7+ Kd8 Qd6+ Kc8 Qc7#,C05,French Defense: Tarrasch Variation |  Closed Variation #2,12.0,131.675
8319,6IFsdQvO,1.0,66.0,resign,black,15+1,tharmarajah,1349.0,arturfritz,1486.0,e4 e5 Nf3 Nc6 a3 Bc5 d3 Nf6 Be3 Bxe3 fxe3 d5 Be2 dxe4 dxe4 Qxd1+ Bxd1 Nxe4 Nbd2 Nxd2 Nxd2 Be6 Bf3 O-O-O Bxc6 bxc6 Ne4 Bd5 Ng5 h6 Nf3 e4 Ne5 f6 Ng4 h5 Nf2 g5 g4 hxg4 Nxg4 f5 Ne5 Rde8 Ng6 Rhg8 c4 Bxc4 Rc1 Bd5 Rc5 Rxg6 Ra5 f4 exf4 e3 fxg5 Bxh1 Kf1 e2+ Ke1 Rxg5 h4 Rxa5 b4 Rxa3,C44,King's Knight Opening: Normal Variation,4.0,100.135
8320,3iDiCEnA,1.0,69.0,resign,white,10+5,younishd,1641.0,yahya-qasem,,e4 Nc6 d4 d5 Nc3 dxe4 Nxe4 e5 d5 Nb4 c4 Bf5 f3 Nf6 Bg5 h6 Bxf6 gxf6 a3 Na6 Bd3 Bg6 Qa4+ Ke7 O-O-O Bxe4 Bxe4 Nc5 Qb4 Qd6 Ne2 h5 Nc3 Bh6+ Kb1 Be3 Nb5 Qb6 Rhe1 a5 Qc3 Bf2 Re2 Na4 Qc2 Bd4 Rxd4 exd4 Qxa4 Kf8 b4 Kg7 c5 Qa6 Bd3 axb4 Qxa6 Rxa6 axb4 Ra4 Rb2 Re8 Nxd4 Re1+ Kc2 Raa1 Kb3 Re3 Nf5+,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation,5.0,241.674
